VarId		1	2	3	4	7	8	9	10	11	12	13	14	15	16	620199	620299	620499	620599	620699	620799	620899	51	52	53	54	55	56	57	58	59	6316	135	141	143	151	212	213	501	502	503	10000005	20000000	20000002	20000003	620101	620151	620201	620251	620401	620451	620501	620551	620601	620651	620701	620751	620801	620851	651101	651151	651201	651251	651301	651351	651401	651451	651501	651551	651521	651601	651651	651701	651751	651801	651851	651901	651951	20100	20100	20100	20200	20200	20400	20400	20500	20500	20600	20600	20700	20700	20800	20800	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	6100	6100	6100	600000	600000	7000	7000	8000	8000	8001	8001	8002	8002	10000	10000	7116	7116	7117	7117	7126	7126	7127	7127	7128	7128	7136	7136	7137	7137	7146	7146	7147	7147	7156	7156	7157	7157	7166	7166	7167	7167	7168	7168	7176	7176	7177	7177	7186	7186	7187	7187	7196	7196	7197	7197	4055	4056	4065	4066	4075	4076	853	851	851	1007000	1008001	1008002	1010000	1600000
1729472	2025-04-30 14:06:41	115	0	25	0.33110899999999999	20	21.96218	0	0	-1.205983	-1.205983	27	27	-30	-30	0	0	0	0	0	0	0	120	19.746549999999999	0	0.032893800000000001	14.9	0.01137109	0	0	120	0.011370999999999999	-0.02894706	0.10288310000000001	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.205983	null	27	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.024247999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729473	2025-04-30 14:07:11	115	0	25	0.3336403	20	21.968730000000001	0	0	-1.2085630000000001	-1.2085630000000001	27	27	-30	-30	0	0	0	0	0	0	0	120	19.75759	0	0.032923229999999998	14.9	0.011070379999999999	0	0	120	0.01107	-0.022282650000000001	0.1017098	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2085630000000001	null	27	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.024104	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729474	2025-04-30 14:07:41	115	0	25	0.3423872	20	21.95646	0	0	-1.2333909999999999	-1.2333909999999999	26.989429999999999	26.989429999999999	-30	-30	0	0	0	0	0	0	0	120	19.767440000000001	0	0.049113869999999997	14.9	0.011786140000000001	0	0	120	0.011786	-0.020661450000000001	0.1033529	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2333909999999999	null	26.989429999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.033437000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729475	2025-04-30 14:08:11	115	0	25	0.3239476	20	21.957889999999999	0	0	-1.230874	-1.230874	27.011240000000001	27.011240000000001	-30	-30	0	0	0	0	0	0	0	120	19.79363	0	0.03317904	14.9	0.0077608670000000003	0	0	120	0.0077609999999999997	-0.032175889999999999	0.10644969999999999	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.230874	null	27.011240000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.022481000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729476	2025-04-30 14:08:41	115	0	25	0.33961649999999999	20	21.96181	0	0	-1.2400180000000001	-1.2400180000000001	27.025670000000002	27.025670000000002	-30	-30	0	0	0	0	0	0	0	120	19.778040000000001	0	0.03833719	14.9	0.0068585060000000003	0	0	120	0.0068589999999999996	-0.03238796	0.1027073	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2400180000000001	null	27.025670000000002	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.024851999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729477	2025-04-30 14:09:11	115	0	25	0.33096389999999998	20	21.967269999999999	0	0	-1.2338070000000001	-1.2338070000000001	27.040769999999998	27.04983	-30	-30	0	0	0	0	0	0	0	120	19.79457	0	0.02809333	14.9	0.0082343280000000008	0	0	120	0.008234	-0.036319549999999999	0.1016089	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2338070000000001	null	27.040769999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.019921999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729478	2025-04-30 14:09:41	115	0	25	0.32241570000000003	20	21.964790000000001	0	0	-1.2290129999999999	-1.2290129999999999	27.017769999999999	27.017769999999999	-30	-30	0	0	0	0	0	0	0	120	19.786239999999999	0	0.02140676	14.9	0.0085949040000000004	0	0	120	0.0085950000000000002	-0.029370400000000001	0.1063093	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2290129999999999	null	27.017769999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.016417000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729479	2025-04-30 14:10:11	115	0	25	0.31599759999999999	20	21.957789999999999	0	0	-1.226556	-1.226556	27.03077	27.03077	-30	-30	0	0	0	0	0	0	0	120	19.785540000000001	0	0.02395657	14.9	0.0058829449999999997	0	0	120	0.0058830000000000002	-0.03598059	0.1016922	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.226556	null	27.03077	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.016381	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729480	2025-04-30 14:10:41	115	0	25	0.3224688	20	21.959040000000002	0	0	-0.90407850000000001	-0.90407850000000001	27.064869999999999	27.064869999999999	-30	-30	0	0	0	0	0	0	0	120	19.77993	0	0.02965659	14.9	0.010513359999999999	0	0	120	0.010513	-0.039698579999999997	0.10279339999999999	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.90407800000000005	null	27.064869999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.022001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729481	2025-04-30 14:11:11	115	0	25	0.3475992	20	21.959949999999999	0	0	-0.438608	-0.438608	27.050529999999998	27.050529999999998	-30	-30	0	0	0	0	0	0	0	120	19.789010000000001	0	0.062580189999999994	14.9	0.01833533	0	0	120	0.018335000000000001	-0.044116530000000001	0.098701449999999996	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.438608	null	27.050529999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.044373999999999997	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729482	2025-04-30 14:11:41	115	0	25	0.34709390000000001	20	21.95674	0	0	-0.37279770000000001	-0.37279770000000001	27.070979999999999	27.064540000000001	-30	-30	0	0	0	0	0	0	0	120	19.789909999999999	0	0.051291719999999999	14.9	0.0095870060000000003	0	0	120	0.009587	-0.039834960000000003	0.1068518	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.37279800000000002	null	27.070979999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.033468999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729483	2025-04-30 14:12:11	115	0	25	0.31710339999999998	20	21.96208	0	0	-0.36569079999999998	-0.36569079999999998	27.063110000000002	27.063110000000002	-30	-30	0	0	0	0	0	0	0	120	19.80087	0	0.02689095	14.9	0.0074174840000000002	0	0	120	0.007417	-0.032732959999999998	0.098611500000000005	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.36569099999999999	null	27.063110000000002	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.018821999999999998	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729484	2025-04-30 14:12:41	115	0	25	0.31562180000000001	20	21.963100000000001	0	0	-0.3543885	-0.3543885	27.034569999999999	27.03115	-30	-30	0	0	0	0	0	0	0	120	19.820119999999999	0	0.023498160000000001	14.9	0.01162641	0	0	120	0.011625999999999999	-0.037504750000000003	0.1033481	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.35438799999999998	null	27.034569999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.019189999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729485	2025-04-30 14:13:11	115	0	25	0.35144690000000001	20	21.957830000000001	0	0	-0.38021759999999999	-0.38021759999999999	27.071829999999999	27.071829999999999	-30	-30	0	0	0	0	0	0	0	120	19.817319999999999	0	0.064039200000000004	14.9	0.01566321	0	0	120	0.015663	-0.032060499999999999	0.1106367	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.380218	null	27.071829999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.043756000000000003	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729486	2025-04-30 14:13:41	115	0	25	0.35455609999999999	20	21.965170000000001	0	0	-0.40320440000000002	-0.40320440000000002	27.046309999999998	27.046309999999998	-30	-30	0	0	0	0	0	0	0	120	19.789899999999999	0	0.048305189999999998	14.9	0.013363399999999999	0	0	120	0.013363	-0.040290609999999998	0.1054397	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.40320400000000001	null	27.046309999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.033831	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729487	2025-04-30 14:14:11	115	0	25	0.35071059999999998	20	21.954910000000002	0	0	-0.35639729999999997	-0.35639729999999997	27.05528	27.05528	-30	-30	0	0	0	0	0	0	0	120	19.80301	0	0.065173880000000003	14.9	0.014494679999999999	0	0	120	0.014494999999999999	-0.029539869999999999	0.1099048	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.35639700000000002	null	27.05528	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.04376	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729488	2025-04-30 14:14:41	115	0	25	0.3318624	20	21.966100000000001	0	0	-1.0133209999999999	-1.0133209999999999	27.081589999999998	27.081589999999998	-30	-30	0	0	0	0	0	0	0	120	19.840019999999999	0	0.029457480000000001	14.9	0.0036783369999999998	0	0	120	0.0036779999999999998	-0.023953039999999998	0.1091891	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0133209999999999	null	27.081589999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.018246999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729489	2025-04-30 14:15:11	115	0	25	0.3296135	20	21.95974	0	0	-1.132819	-1.132819	27.097290000000001	27.096689999999999	-30	-30	0	0	0	0	0	0	0	120	19.799119999999998	0	0.021699619999999999	14.9	0.010416419999999999	0	0	120	0.010416	-0.02653405	0.10245460000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.132819	null	27.097290000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.01755	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729490	2025-04-30 14:15:41	115	0	25	0.34887790000000002	20	21.958159999999999	0	0	-1.2471890000000001	-1.2471890000000001	27.079260000000001	27.079260000000001	-30	-30	0	0	0	0	0	0	0	120	19.789670000000001	0	0.053319430000000001	14.9	0.0088352919999999998	0	0	120	0.0088350000000000008	-0.038089129999999999	0.1086416	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2471890000000001	null	27.079260000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.034188999999999997	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729491	2025-04-30 14:16:11	115	0	25	0.31851479999999999	20	21.956140000000001	0	0	-1.220043	-1.220043	27.094999999999999	27.093889999999998	-30	-30	0	0	0	0	0	0	0	120	19.832540000000002	0	0.016889230000000002	14.9	0.0090182300000000003	0	0	120	0.009018	-0.035136059999999997	0.1024718	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.220043	null	27.094999999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.014145	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729492	2025-04-30 14:16:41	115	0	25	0.35049609999999998	20	21.958110000000001	0	0	-1.244297	-1.244297	27.098780000000001	27.098780000000001	-30	-30	0	0	0	0	0	0	0	120	19.800689999999999	0	0.038103539999999998	14.9	0.0041419780000000002	0	0	120	0.0041419999999999998	-0.040039180000000001	0.099366300000000005	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.244297	null	27.098780000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.023275000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729493	2025-04-30 14:17:11	115	0	25	0.3393234	20	21.965779999999999	0	0	-1.21705	-1.215551	27.069949999999999	27.069949999999999	-30	-30	0	0	0	0	0	0	0	120	19.80743	0	0.052827529999999998	14.9	0.0069195940000000003	0	0	120	0.0069199999999999999	-0.033247529999999997	0.10639170000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.21705	null	27.069949999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.032896000000000002	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
