998094	2025-04-30 03:37:02	50.266440000000003	71.091819999999998	19.197980000000001	226.67789999999999	2562.2399999999998	17.251370000000001	64.992450000000005	43.695340000000002	93.961780000000005	32.91845	4233	1.8999999999999999	48.19032	48.25	95.870000000000005	96.5	1.9677640000000001	1.75	3.9122080000000001	3.5	0.1097993	0	0	0	80	-0.065791710000000003	32.117179999999998	86.545500000000004	53.904789999999998	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.015953999999994	19.197980000000001	19.247979999999998	226.67789999999999	227.0779	2561.3481740000002	19.763960000000001	65.069990000000004	54.025010999999999	109.997895	31.632411000000001	4216.5715339999997	2.082433	575.49921500000005	790440.43285700004	0	0	0	20	19.806740999999999	100	0	3.9965000000000002	0	0	0	100	99.999578999999997	100	0	0.97668600000000005	50	60	1	2655.6464059999998	53.006914000000002	-791016.43307200004	2560.2316249999999	17.368835000000001	65.083324000000005	43.955548999999998	94.353763999999998	31.546308	4220.2513410000001	1.8951480000000001	790253.52809499996	0	0	0	20	19.801158000000001	100	0	3.9958339999999999	0	0	0	100	96.870752999999993	100	0	0.97594999999999998	50	60	0.99790299999999998	2653.597342	53.071947000000002	-790826.65451799997	62	52	1	75	68	1	25	22	1	260	250	1	572.62642200000005	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998095	2025-04-30 03:37:32	50.499890000000001	71.091819999999998	19.270309999999998	227.2508	2561.2179999999998	17.489640000000001	64.865139999999997	43.638739999999999	94.138630000000006	31.738409999999998	4233	1.8999999999999999	48.412109999999998	48.25	95.860879999999995	96.5	1.9791700000000001	1.75	3.9191560000000001	3.5	0.1085598	0	0	0	80	-0.15429010000000001	32.117179999999998	86.574439999999996	54.295400000000001	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.015231999999997	19.270309999999998	19.320309999999999	227.2508	227.6508	2560.5145630000002	19.979541999999999	64.942336999999995	53.868445999999999	110.020526	31.680575000000001	4217.6772149999997	1.9928729999999999	575.50710400000003	790667.56452400004	0	0	0	20	19.802572999999999	100	0	4.0028829999999997	0	0	0	100	100	100	0	0.97646500000000003	50	60	0.999857	2654.798276	52.989986000000002	-791243.57262800005	2559.3959890000001	17.607016999999999	64.956013999999996	43.898595999999998	94.530063999999996	31.591358	4218.4636989999999	2.0094970000000001	790480.65976199997	0	0	0	20	19.796980000000001	100	0	4.0021990000000001	0	0	0	100	96.906013000000002	100	0	0.97630700000000004	50	60	1	2652.7537349999998	53.055075000000002	-791053.82681200001	62	52	1	75	68	1	25	22	1	260	250	1	572.66705000000002	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
998096	2025-04-30 03:38:02	50.361899999999999	71.178629999999998	19.241379999999999	227.6327	2570.1329999999998	17.497229999999998	63.910310000000003	43.95008	94.311980000000005	29.910620000000002	4233	1.8999999999999999	48.277569999999997	48.25	95.856489999999994	96.5	1.976796	1.75	3.92957	3.5	0.1075441	0	0	0	80	-0.4043774	32.117179999999998	86.545500000000004	54.061030000000002	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.014392000000001	19.241379999999999	19.29138	227.6327	228.03270000000001	2561.0044659999999	19.961375	63.987107000000002	54.066412999999997	110.01895500000001	31.570295999999999	4215.868203	2.1086969999999998	575.57647999999995	790780.39952400001	0	0	0	20	19.805022000000001	100	0	4.0506450000000003	0	0	0	100	100	100	0	0.97682599999999997	50	60	1	2654.249824	52.979038000000003	-791356.47700399999	2559.8835340000001	17.615472	64.001183999999995	44.213414	94.708820000000003	31.477454000000002	4217.2112120000002	2.087488	790593.49476200005	0	0	0	20	19.799417999999999	100	0	4.0499409999999996	0	0	0	100	96.941764000000006	100	0	0.97655800000000004	50	60	1	2652.2106629999998	53.044212999999999	-791166.75411800004	62	52	1	75	68	1	25	22	1	260	250	1	572.75935600000003	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998097	2025-04-30 03:38:32	50.398629999999997	71.178629999999998	18.980969999999999	228.11009999999999	2559.7739999999999	17.702739999999999	63.782989999999998	44.149889999999999	94.633759999999995	29.78614	4233	1.8999999999999999	48.401969999999999	48.25	95.864019999999996	96.5	1.97411	1.75	3.9224380000000001	3.5	0.10778020000000001	0	0	0	80	-0.48664590000000002	32.117179999999998	86.516570000000002	53.904789999999998	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.012829999999994	18.980969999999999	19.03097	226.77340000000001	227.17339999999999	2561.187758	20.117519999999999	63.859043999999997	54.04927	110.00595	31.561899	4214.5566129999997	2.1848380000000001	575.57723199999998	790363.76118999999	0	0	0	20	19.805938999999999	100	0	4.057048	0	0	0	100	100	100	0	0.97708899999999999	50	60	1	2654.3570089999998	52.981178	-790939.83942199999	2560.0624429999998	17.820957	63.873863999999998	44.413125000000001	95.030445999999998	31.462319999999998	4219.3938319999997	1.9194819999999999	790176.85642900004	0	0	0	20	19.800312000000002	100	0	4.0563070000000003	0	0	0	100	97.006089000000003	100	0	0.97612100000000002	50	60	0.99839	2652.3277969999999	53.046556000000002	-790750.18678700004	62	52	1	75	68	1	25	22	1	260	250	1	572.83035900000004	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
998098	2025-04-30 03:39:02	50.345010000000002	71.178629999999998	19.125640000000001	227.6327	2561.9859999999999	18.174659999999999	63.401060000000001	43.963410000000003	94.435059999999993	33.517560000000003	4233	1.8999999999999999	48.391910000000003	48.25	95.868129999999994	96.5	1.9710160000000001	1.75	3.91655	3.5	0.1087277	0	0	0	80	-0.33198299999999997	32.117179999999998	86.574439999999996	53.982909999999997	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.01379	19.125640000000001	19.175640000000001	227.6327	228.03270000000001	2560.8978820000002	20.620623999999999	63.47757	53.999794000000001	110.018672	31.894770000000001	4216.7706680000001	2.019075	575.59532000000002	790722.52952400001	0	0	0	20	19.804489	100	0	4.0761209999999997	0	0	0	100	100	100	0	0.97664600000000001	50	60	1	2654.102429	52.976095999999998	-791298.62584300002	2559.7752609999998	18.293951	63.491934000000001	44.230964999999998	94.838460999999995	31.799332	4216.8070420000004	2.091507	790535.62476200005	0	0	0	20	19.798876	100	0	4.0754029999999997	0	0	0	100	96.967692	100	0	0.97663900000000003	50	60	1	2652.0671809999999	53.041344000000002	-791108.93678900006	62	52	1	75	68	1	25	22	1	260	250	1	572.81202699999994	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998099	2025-04-30 03:39:32	50.331600000000002	71.149690000000007	19.386050000000001	226.48689999999999	2556.8069999999998	18.328579999999999	63.910310000000003	43.913200000000003	94.244799999999998	33.42671	4233	1.8999999999999999	48.249789999999997	48.25	95.876069999999999	96.5	1.9735130000000001	1.75	3.9210210000000001	3.5	0.1082569	0	0	0	80	-0.32720549999999998	32.117179999999998	86.545500000000004	54.217280000000002	28.500389999999999	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.014632000000006	19.386050000000001	19.436050000000002	226.48689999999999	226.8869	2559.887338	20.800588999999999	63.987220999999998	54.064137000000002	110.005167	32.163218999999998	4214.2133880000001	2.187284	575.558537	790470.80119000003	0	0	0	20	19.799437000000001	100	0	4.0506390000000003	0	0	0	100	100	100	0	0.97715700000000005	50	60	1	2653.854108	52.971139999999998	-791046.86072700005	2558.7670800000001	18.447225	64.001183999999995	44.178153999999999	94.644158000000004	32.071413999999997	4219.7901929999998	1.8676330000000001	790283.89642899996	0	0	0	20	19.793835000000001	100	0	4.0499409999999996	0	0	0	100	96.928832	100	0	0.97604199999999997	50	60	0.99735300000000005	2651.8134639999998	53.036268999999997	-790857.13494599995	62	52	1	75	68	1	25	22	1	260	250	1	572.738517	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
998100	2025-04-30 03:40:02	50.107059999999997	71.178629999999998	19.31371	227.4417	2562.6700000000001	18.33531	62.382570000000001	43.868899999999996	93.975949999999997	30.69211	4233	1.8999999999999999	48.018099999999997	48.25	95.823989999999995	96.5	1.981994	1.75	3.9624069999999998	3.5	0.10696460000000001	0	0	0	80	-0.33153690000000002	32.117179999999998	86.516570000000002	54.373519999999999	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.015951999999999	19.31371	19.363710000000001	227.4417	227.8417	2559.7372700000001	20.849488000000001	62.460109000000003	54.205579999999998	110.02287800000001	31.94247	4217.2476500000002	1.9656940000000001	575.63502900000003	790752.897857	0	0	0	20	19.798686	100	0	4.126995	0	0	0	100	100	100	0	0.97655000000000003	50	60	0.99931400000000004	2652.0420819999999	52.934972000000002	-791329.03388700006	2558.6207159999999	18.454955000000002	62.473444000000001	44.137878000000001	94.381562000000002	31.856359000000001	4216.9516430000003	2.057121	790565.99309500004	0	0	0	20	19.793104	100	0	4.126328	0	0	0	100	96.876311999999999	100	0	0.97660999999999998	50	60	1	2649.9932269999999	52.999865	-791139.25901399995	62	52	1	75	68	1	25	22	1	260	250	1	572.76591900000005	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998101	2025-04-30 03:40:32	50.326799999999999	71.178629999999998	19.197980000000001	227.15530000000001	2556.8710000000001	18.129190000000001	62.318910000000002	44.106119999999997	94.432919999999996	30.313559999999999	4233	1.8999999999999999	48.218029999999999	48.25	95.811199999999999	96.5	2.0020600000000002	1.75	3.9768889999999999	3.5	0.1067114	0	0	0	80	-0.32318550000000001	32.117179999999998	86.545500000000004	54.061030000000002	28.384650000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.013670000000005	19.197980000000001	19.247979999999998	227.15530000000001	227.55529999999999	2559.076673	20.572593000000001	62.395363000000003	54.131252000000003	109.999168	31.341218999999999	4214.3290230000002	2.1553550000000001	575.63656000000003	790599.56619000004	0	0	0	20	19.795383000000001	100	0	4.1302320000000003	0	0	0	100	99.999834000000007	100	0	0.97713399999999995	50	60	1	2650.7977289999999	52.910133999999999	-791175.70375099999	2557.953716	18.250086	62.409784000000002	44.380130999999999	94.846354000000005	31.245263000000001	4217.5499339999997	2.0021650000000002	790412.66142899997	0	0	0	20	19.789769	100	0	4.1295109999999999	0	0	0	100	96.969271000000006	100	0	0.97648999999999997	50	60	1	2648.7633850000002	52.975268	-790986.02189500001	62	52	1	75	68	1	25	22	1	260	250	1	572.86046599999997	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
998102	2025-04-30 03:41:02	50.099080000000001	71.062889999999996	19.31371	226.86879999999999	2564.5149999999999	18.033010000000001	65.501689999999996	44.357280000000003	94.456360000000004	31.687940000000001	4233	1.8999999999999999	48.018940000000001	48.25	95.846999999999994	96.5	1.9729239999999999	1.75	3.9387720000000002	3.5	0.1072142	0	0	0	80	-0.2910257	32.117179999999998	86.545500000000004	54.217280000000002	28.384650000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.013672	19.31371	19.363710000000001	226.86879999999999	227.2688	2559.8709410000001	20.475045000000001	65.578143999999995	54.376390999999998	110.013318	31.447251999999999	4214.9167829999997	2.0996630000000001	575.48036200000001	790561.93119000003	0	0	0	20	19.799354999999998	100	0	3.9710930000000002	0	0	0	100	100	100	0	0.97701700000000002	50	60	1	2654.8121470000001	52.990262000000001	-791137.91255200002	2558.747989	18.15204	65.592563999999996	44.623783000000003	94.858125000000001	31.351303999999999	4218.1379589999997	1.947765	790375.02642899996	0	0	0	20	19.79374	100	0	3.9703719999999998	0	0	0	100	96.971625000000003	100	0	0.97637200000000002	50	60	0.99895500000000004	2652.7776279999998	53.055553000000003	-790948.23749299999	62	52	1	75	68	1	25	22	1	260	250	1	572.71106399999996	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998103	2025-04-30 03:41:32	50.493989999999997	71.149690000000007	19.386050000000001	227.6327	2563.864	17.63111	64.546859999999995	44.166420000000002	94.660409999999999	30.657720000000001	4233	1.8999999999999999	48.422339999999998	48.25	95.885620000000003	96.5	1.964915	1.75	3.9025590000000001	3.5	0.1067332	0	0	0	80	-0.30424060000000003	32.117179999999998	86.574439999999996	54.217280000000002	28.500389999999999	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.012709999999998	19.386050000000001	19.436050000000002	227.6327	228.03270000000001	2560.3491859999999	20.043686000000001	64.622855999999999	54.056131999999998	110.01768	31.496665	4215.4783989999996	2.0479720000000001	575.52745400000003	790852.73452399997	0	0	0	20	19.801746000000001	100	0	4.0188569999999997	0	0	0	100	100	100	0	0.97690399999999999	50	60	1	2654.2097359999998	52.978237999999997	-791428.76297699998	2559.2235340000002	17.751431	64.637733999999995	44.438116999999998	95.070248000000007	31.396566	4215.81333	2.101394	790665.82976200001	0	0	0	20	19.796118	100	0	4.0181129999999996	0	0	0	100	97.014049999999997	100	0	0.97683699999999996	50	60	1	2652.1814770000001	53.04363	-791239.13488000003	62	52	1	75	68	1	25	22	1	260	250	1	572.80511799999999	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
998104	2025-04-30 03:42:02	50.298119999999997	71.178629999999998	19.096699999999998	227.8237	2561.8359999999998	17.581009999999999	64.037610000000001	44.353940000000001	94.652050000000003	30.331389999999999	4233	1.8999999999999999	48.226840000000003	48.25	95.873360000000005	96.5	1.963212	1.75	3.9116140000000001	3.5	0.1080623	0	0	0	80	-0.23814660000000001	32.117179999999998	86.516570000000002	54.607889999999998	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.012709999999998	19.096699999999998	19.146699999999999	227.8237	228.22370000000001	2560.6035489999999	19.993780000000001	64.113606000000004	54.244503999999999	110.01063499999999	31.514865	4213.1560319999999	2.2021899999999999	575.56215399999996	790771.72618999996	0	0	0	20	19.803018000000002	100	0	4.0443199999999999	0	0	0	100	100	100	0	0.97736900000000004	50	60	1	2653.948993	52.973033999999998	-791347.78934400005	2559.4778980000001	17.701571000000001	64.128484	44.626600000000003	95.063384999999997	31.414767999999999	4215.0816379999997	2.1418900000000001	790584.821429	0	0	0	20	19.797388999999999	100	0	4.0435759999999998	0	0	0	100	97.012676999999996	100	0	0.97698399999999996	50	60	1	2651.9207529999999	53.038415000000001	-791158.15205399995	62	52	1	75	68	1	25	22	1	260	250	1	572.83062600000005	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998105	2025-04-30 03:42:32	50.272269999999999	71.149690000000007	19.386050000000001	227.34630000000001	2557.0680000000002	17.377520000000001	65.883629999999997	44.400489999999998	94.672759999999997	30.85802	4233	1.8999999999999999	48.190080000000002	48.25	95.858810000000005	96.5	1.973581	1.75	3.925351	3.5	0.108611	0	0	0	80	-0.12739239999999999	32.117179999999998	86.545500000000004	53.904789999999998	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.012590000000003	19.386050000000001	19.436050000000002	227.34630000000001	227.74629999999999	2560.1337039999999	19.786235999999999	65.959569000000002	54.273257999999998	110.00388100000001	31.328071000000001	4212.4259350000002	2.2412529999999999	575.47134700000004	790757.267857	0	0	0	20	19.800668999999999	100	0	3.9520219999999999	0	0	0	100	100	100	0	0.97751500000000002	50	60	1	2655.1189049999998	52.996384999999997	-791333.24020400003	2559.0077160000001	17.497758000000001	65.974503999999996	44.671850999999997	95.082076000000001	31.227456	4216.2108980000003	2.048044	790570.36309500004	0	0	0	20	19.795038999999999	100	0	3.9512749999999999	0	0	0	100	97.016414999999995	100	0	0.97675800000000002	50	60	1	2653.0914069999999	53.061827999999998	-791143.60258199996	62	52	1	75	68	1	25	22	1	260	250	1	572.73948600000006	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
998106	2025-04-30 03:43:02	50.289999999999999	71.178629999999998	19.48732	228.2056	2563.1460000000002	17.871580000000002	62.446219999999997	44.284930000000003	94.574939999999998	30.978249999999999	4233	1.8999999999999999	48.201439999999998	48.25	95.850660000000005	96.5	1.9800629999999999	1.75	3.933611	3.5	0.1085025	0	0	0	80	-0.3535005	32.117179999999998	86.516570000000002	54.217280000000002	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.013070999999997	19.48732	19.537320000000001	228.2056	228.60560000000001	2560.307628	20.295643999999999	62.522387999999999	54.225085	110.01005600000001	31.256893000000002	4213.5606500000004	2.1499579999999998	575.64721199999997	791094.33618999994	0	0	0	20	19.801538000000001	100	0	4.1238809999999999	0	0	0	100	100	100	0	0.97728800000000005	50	60	1	2651.994815	52.934027999999998	-791670.48440299998	2559.1829889999999	17.991973999999999	62.537094000000003	44.556918000000003	94.985230999999999	31.158351	4213.6198379999996	2.2235939999999998	790907.43142899999	0	0	0	20	19.795915000000001	100	0	4.1231450000000001	0	0	0	100	96.997045999999997	100	0	0.97727600000000003	50	60	1	2649.9642520000002	52.999285	-791480.82481100003	62	52	1	75	68	1	25	22	1	260	250	1	572.89338199999997	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	0	1
998107	2025-04-30 03:43:32	50.32479	71.178629999999998	19.48732	227.72819999999999	2556.8429999999998	17.915839999999999	62.000630000000001	44.276000000000003	94.600790000000003	30.685549999999999	4233	1.8999999999999999	48.236620000000002	48.25	95.843599999999995	96.5	1.9811639999999999	1.75	3.9430710000000002	3.5	0.1070035	0	0	0	80	-0.50732339999999998	32.117179999999998	86.545500000000004	53.904789999999998	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.012951999999999	19.48732	19.537320000000001	227.72819999999999	228.12819999999999	2559.0997809999999	20.334637000000001	62.076740999999998	54.193016999999998	110.00019899999999	31.327856000000001	4210.9756399999997	2.3240310000000002	575.67064500000004	790935.20285700005	0	0	0	20	19.795499	100	0	4.1461629999999996	0	0	0	100	100	100	0	0.97780500000000004	50	60	1	2650.4049140000002	52.902293999999998	-791511.37450200005	2557.9748070000001	18.034291	62.091504	44.540176000000002	94.998938999999993	31.228798999999999	4214.7494939999997	2.1285859999999999	790748.29809499998	0	0	0	20	19.789874000000001	100	0	4.1454250000000004	0	0	0	100	96.999787999999995	100	0	0.97704999999999997	50	60	1	2648.3749459999999	52.967498999999997	-791321.71023199998	62	52	1	75	68	1	25	22	1	260	250	1	572.91213700000003	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	1	1
