1293031	2025-02-04 17:08:19	245.2752990722656	35.294116973876953	148.03872680664062	99.607841491699219	52.156864166259766	100	96.078430175781236	63.040000915527344	4.6855354309082031	249.21800200000001	248.918002	248.918002	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.200150000000001	55.100149999999999	1	1	0	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.687759	13.687759	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	62.379425048828125	62.072741000000001	62.128309000000002	0.83260995149612427	0.79436600000000002	0.79516299999999995	37.383518218994141	37.978161999999998	22.405073999999999	29.464293999999999	1855.2237548828125	1855.223755	1855.436383	1856.709061	1341.4559326171875	1351.606415	1358.18985	1357.9661799999999	33.125537872314453	33.206299999999999	33.037832000000002	33.037832000000002	2.7071373462677002	2.698699	2.582519	2.5859990000000002	87.710098266601562	83.192286999999993	83.192286999999993	0	0	0	0	0	0	40	40	50	50	18.946097000000002	19.093164000000002	0	0	30	30	89.836909000000006	89.798727999999997	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.8369090000001	1639.798728	2.676615	2.676615	13.277343	13.043106999999999	13.031615	248.918002	249.21800200000001	0.32050899999999999	0.32055299999999998	14	14	-15640.157417	-15640.119280999999	0.184	0.183667
1293032	2025-02-04 17:09:19	249.70797729492188	35.294116973876953	147.18093872070312	99.607841491699219	52.156864166259766	100	96.078430175781236	62.970001220703125	4.6949019432067871	248.918015	248.61801500000001	248.61801500000001	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.100150999999997	55.000151000000002	1	1	1	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.681759	13.681759	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	60.706428527832031	60.410130000000002	60.465693999999999	0.67129629850387573	0.631602	0.63239900000000004	50.995460510253906	41.987549000000001	24.173317000000001	31.344259999999998	1865.0467529296875	1864.788818	1864.519012	1865.7918520000001	1343.404052734375	1345.754181	1352.514788	1352.291103	32.69329833984375	33.136232	32.931600000000003	32.931600000000003	2.6791393756866455	2.6931379999999998	2.5585089999999999	2.5619960000000002	88.288185119628906	83.661102999999997	83.661102999999997	0	0	0	0	0	0	40	40	50	50	19.147599	19.296993000000001	0	0	30	30	89.564430000000002	89.526244000000005	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.5644299999999	1639.5262439999999	2.667834	2.667834	12.989890000000001	13.072124000000001	13.060584	248.61801500000001	248.918015	0.31996799999999997	0.32001200000000002	14	14	-15639.884398	-15639.846256999999	0.183667	0.183334
1293033	2025-02-04 17:10:19	255.88252258300781	35.294116973876953	147.00050354003906	99.607841491699219	52.156864166259766	100	96.078430175781236	62.990001678466797	4.695002555847168	248.618011	248.31801100000001	248.31801100000001	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	0	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.675758999999999	13.675758999999999	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	60.05145263671875	59.783622000000001	59.820704999999997	0.83984375	0.79796900000000004	0.79971999999999999	46.210674285888672	44.863218000000003	38.495969000000002	45.140416999999999	1885.7867431640625	1868.6857500000001	1868.482714	1869.7555520000001	1350.7528076171875	1344.464172	1351.4224589999999	1351.198758	32.927333831787109	32.855843	32.675203000000003	32.675203000000003	2.6310772895812988	2.6551079999999998	2.5886589999999998	2.5921210000000001	88.858444213867188	84.098478999999998	84.098478999999998	0	0	0	0	0	0	40	40	50	50	19.543533	19.681958999999999	0	0	30	30	89.445519000000004	89.407332999999994	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.4455190000001	1639.4073330000001	2.625807	2.625807	12.685530999999999	13.098447	13.086862	248.31801100000001	248.618011	0.317438	0.31751499999999999	14	14	-15639.762956	-15639.724848	0.183334	0.183334
1293034	2025-02-04 17:11:19	246.08303833007812	35.294116973876953	146.60528564453125	100	52.156864166259766	100	96.078430175781236	62.965000152587891	4.6641287803649902	248.31802400000001	248.617582	248.617582	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	1	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.681751	13.669759000000001	-0.0060000000000000001	0.0059909999999999998	-0.0060000000000000001	-0.0060000000000000001	60.215255737304688	60.068855999999997	60.013437000000003	0.81886583566665649	0.77828900000000001	0.77749199999999996	39.711174011230469	45.639102999999999	42.096057999999999	35.232298999999998	1819.942138671875	1819.942139	1821.561627	1820.2908090000001	1340.4971923828125	1344.0274959999999	1350.440163	1350.6635060000001	32.585845947265625	32.833004000000003	32.625661000000001	32.625661000000001	2.6646685600280762	2.6478730000000001	2.5078510000000001	2.5043679999999999	89.317581176757812	84.480125000000001	84.480125000000001	1	1	1000	1000	1000	1000	40	40	50	50	19.960992999999998	19.817997999999999	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	3640	3640	2.613197	2.613197	13.141035	12.889786000000001	12.901116999999999	248.617582	248.31802400000001	0.316832	0.31675399999999998	14	14	-17640.316832	-17640.316753999999	0.183334	0.183334
1293035	2025-02-04 17:12:19	249.65180969238281	35.294116973876953	146.22695922851562	99.607841491699219	52.156864166259766	100	96.078430175781236	63.040000915527344	4.7008304595947266	248.61758399999999	248.31758400000001	248.31758400000001	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	0	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.663759000000001	13.66376	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	-0.0060000000000000001	58.455039978027344	58.210796000000002	58.266311000000002	0.75376158952713013	0.711982	0.71277999999999997	39.518234252929688	41.813361	28.901226000000001	35.942137000000002	1922.26025390625	1875.9963789999999	1873.3530330000001	1874.6266479999999	1346.23974609375	1345.22345	1351.7256640000001	1351.5019950000001	33.082408905029297	32.822221999999996	32.639291999999998	32.639291999999998	2.6917777061462398	2.678223	2.5562499999999999	2.559733	89.641036987304688	84.703737000000004	84.703737000000004	0	0	0	0	0	0	40	40	50	50	19.99474	20	0	0	30	30	89.299408999999997	89.261201	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.299409	1639.261201	2.636835	2.636835	13.034322	13.119159	13.107552	248.31758400000001	248.61758399999999	0.31811200000000001	0.31818999999999997	14	14	-15639.617521	-15639.579390000001	0.183334	0.183334
1293036	2025-02-04 17:13:19	249.81735229492188	35.294116973876953	147.02276611328125	100	52.156864166259766	100	96.078430175781236	63.005001068115234	4.6996593475341797	248.31758099999999	248.01758100000001	248.01758100000001	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	1	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.65776	13.669751	0.0059909999999999998	-0.0060000000000000001	0.0059909999999999998	0.0059909999999999998	58.562400817871094	58.330303000000001	58.385815000000001	0.68359375	0.64276500000000003	0.643563	37.771095275878906	39.000168000000002	28.865319	35.794217000000003	1853.46142578125	1853.4614260000001	1850.5756469999999	1851.8493370000001	1341.3494873046875	1344.7098080000001	1351.1189589999999	1350.895297	32.97747802734375	32.893267000000002	32.733902999999998	32.733902999999998	2.6303644180297852	2.6610710000000002	2.5585650000000002	2.5620430000000001	89.55594635009767	84.516316000000003	84.516316000000003	0	0	0	0	0	0	40	40	50	50	19.767081000000001	19.911432999999999	0	0	30	30	89.982731000000001	89.944519999999997	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.9827310000001	1639.94452	2.6090610000000001	2.6090610000000001	12.980781	13.041126	13.029598999999999	248.01758100000001	248.31758099999999	0.31641000000000002	0.31648700000000002	14	14	-15640.299139999999	-15640.261006999999	0.183334	0.183334
1293037	2025-02-04 17:14:19	248.63043212890625	35.294116973876953	146.36146545410156	99.607841491699219	52.156864166259766	100	96.078430175781236	63.029998779296875	4.681541919708252	248.01757799999999	248.317136	248.317136	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	0	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.675742	13.663751	-0.0060000000000000001	0.0059909999999999998	-0.0060000000000000001	-0.0060000000000000001	58.391334533691406	58.282848999999999	58.227443000000001	0.88252317905426036	0.84543199999999996	0.84463500000000002	31.171171188354492	36.153500000000001	43.931964999999998	37.542419000000002	1809.56298828125	1809.5629879999999	1808.4783279999999	1807.2066789999999	1338.7059326171875	1341.6980900000001	1347.339731	1347.5630180000001	32.437934875488281	32.770916999999997	32.618971000000002	32.618971000000002	2.6867012977600098	2.6585329999999998	2.5956730000000001	2.5922109999999998	89.298316955566406	84.163893000000002	84.163893000000002	1	1	1000	1000	1000	1000	40	40	50	50	19.935362000000001	19.802246	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	3640	3640	2.5926659999999999	2.5926659999999999	13.016228999999999	12.840180999999999	12.851463000000001	248.317136	248.01757799999999	0.31554300000000002	0.31546600000000002	14	14	-17640.315543000001	-17640.315466	0.183334	0.183334
1293038	2025-02-04 17:15:19	250.37611389160156	35.294116973876953	146.51191711425781	99.607841491699219	52.156864166259766	100	96.078430175781236	62.959999084472656	4.7194113731384277	248.31715399999999	248.61671200000001	248.61671200000001	34.999885999999996	34.999885999999996	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	1	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.669741999999999	13.657750999999999	-0.0060000000000000001	0.0059909999999999998	-0.0060000000000000001	-0.0060000000000000001	57.824920654296875	57.726917	57.671514000000002	0.83622682094573964	0.80172500000000002	0.800929	37.317432403564453	35.419899999999998	37.583831000000004	30.894355999999998	1818.163330078125	1818.1633300000001	1816.3206230000001	1815.048755	1366.565673828125	1348.2152100000001	1353.4439520000001	1353.667209	31.251672744750977	32.437373999999998	32.281847999999997	32.281847999999997	2.6516084671020508	2.6691549999999999	2.5685210000000001	2.5650439999999999	89.004440307617188	83.790118000000007	83.790118000000007	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	3640	3640	2.5926040000000001	2.5926040000000001	12.811586	12.87945	12.890764000000001	248.61671200000001	248.31715399999999	0.31558799999999998	0.31551000000000001	14	14	-17640.315588000001	-17640.31551	0.183334	0.183334
1293039	2025-02-04 17:16:19	249.06625366210935	35.294116973876953	145.73379516601562	99.607841491699219	52.156864166259766	100	96.078430175781236	63.050003051757805	4.7042055130004883	248.616714	248.91627199999999	248.91627199999999	34.999885999999996	29.999886	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	0	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.663741999999999	13.663741999999999	0.0059919999999999999	0.0059909999999999998	0.0059919999999999999	0.0059919999999999999	57.869636535644531	57.781877999999999	57.726478	0.83984375	0.80873300000000004	0.80793700000000002	45.408237457275391	37.965614000000002	40.849173	34.1736	1894.131591796875	1840.6193029999999	1839.0455549999999	1837.773778	1367.9013671875	1353.630615	1358.6177259999999	1358.840964	32.241409301757812	32.227124000000003	32.059342999999998	32.059342999999998	2.6352157592773442	2.6434120000000001	2.5503360000000002	2.5468600000000001	88.709152221679673	83.808093999999997	83.421075999999999	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	3640	3640	2.5532560000000002	2.5532560000000002	12.954292000000001	12.975137	12.986553000000001	248.91627199999999	248.616714	0.31333	0.31323299999999998	14	14	-17640.313330000001	-17640.313233000001	0.183334	0.183334
1293040	2025-02-04 17:17:19	249.11981201171875	30.196079254150391	145.83497619628906	99.607841491699219	52.156864166259766	100	96.078430175781236	62.980003356933594	4.7111287117004395	248.91627500000001	248.616275	248.616275	29.999886	29.999886	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	1	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.657742000000001	13.669733000000001	0.0059909999999999998	-0.0060000000000000001	0.0059909999999999998	0.0059909999999999998	57.806488037109375	57.613821999999999	57.669320999999997	0.85141783952713013	0.82260800000000001	0.82340599999999997	42.620101928710938	41.781923999999997	32.043394999999997	38.992787	1863.61669921875	1858.637207	1855.137573	1856.4114159999999	1358.9105224609375	1358.020874	1363.3021020000001	1363.0785249999999	32.486507415771484	32.104380999999997	31.939447999999999	31.939447999999999	2.5862717628479004	2.610744	2.5273020000000002	2.5307819999999999	88.532867431640625	83.533717999999993	83.533717999999993	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	89.845872999999997	89.807658000000004	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.845873	1639.8076579999999	2.514729	2.514729	13.040964000000001	13.073879	13.062341999999999	248.616275	248.91627500000001	0.31095499999999998	0.31103199999999998	14	14	-15640.156827999999	-15640.118689999999	0.183334	0.183334
1293041	2025-02-04 17:18:19	248.26824951171875	30.196079254150391	145.74729919433594	99.607841491699219	52.156864166259766	100	96.078430175781236	63.025001525878906	4.6765365600585938	248.61627200000001	248.316272	248.316272	29.999886	29.999886	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	0	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.663733000000001	13.675725	0.0059909999999999998	-0.0060000000000000001	0.0059909999999999998	0.0059909999999999998	58.790634155273438	58.603881999999999	58.659379000000001	0.87022566795349121	0.84564799999999996	0.84644600000000003	35.336673736572266	41.121670999999999	30.394673999999998	37.408648999999997	1862.7255859375	1862.725586	1858.973491	1860.2474050000001	1368.727294921875	1365.5262150000001	1370.435528	1370.21198	32.714820861816406	32.173603	32.024073999999999	32.024073999999999	2.5938560962677002	2.5900639999999999	2.5059930000000001	2.5094759999999998	88.404182434082031	83.324714999999998	83.324714999999998	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	89.730795000000001	89.692577999999997	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	1639.7307949999999	1639.6925779999999	2.4940540000000002	2.4940540000000002	13.176035000000001	13.13419	13.122566000000001	248.316272	248.61627200000001	0.309641	0.30971900000000002	14	14	-15640.040435999999	-15640.002296000001	0.183334	0.183334
1293042	2025-02-04 17:19:19	246.79200744628903	30.196079254150391	146.98654174804688	99.607841491699219	52.156864166259766	100	96.078430175781236	63.044998168945312	4.685173511505127	248.31626900000001	248.615827	248.615827	29.999886	29.999886	147	147	null	null	53	53	null	null	95.999961999999996	95.999961999999996	63.000014999999998	63.000014999999998	55.000152999999997	55.000152999999997	1	1	1	1	1	1	1	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	12.560000419616699	13.681716	13.669725	-0.0060000000000000001	0.0059909999999999998	-0.0060000000000000001	-0.0060000000000000001	59.700614929199219	59.629404000000001	59.574010000000001	0.75231480598449707	0.73392000000000002	0.733124	41.179794311523438	39.71219	40.402456000000001	33.604430999999998	1817.3460693359375	1817.3460689999999	1815.5525540000001	1814.280735	1363.8486328125	1364.8469540000001	1368.835742	1369.0589030000001	31.177516937255859	32.155064000000003	32.005285000000001	32.005285000000001	2.6556763648986816	2.6247660000000002	2.5349699999999999	2.5314869999999998	88.483283996582031	83.318312000000006	83.318312000000006	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	50	50	10	10	10	10	0	0	0	0	0	0	0	0	3640	3640	2.5223420000000001	2.5223420000000001	13.148311	12.937203999999999	12.948587	248.615827	248.31626900000001	0.311419	0.31134200000000001	14	14	-17640.311419000001	-17640.311342000001	0.183334	0.183334
