VarId		2	4	6	10	620199	620299	620399	620599	51	52	53	54	55	56	57	58	59	60	113	115	118	124	141	142	149	151	152	153	154	155	156	157	158	159	160	161	162	163	173	184	185	186	501	20000010	20000005	20000000	20000002	20000003	10000005	9000	9000	9025	9025	9125	9125	9225	9225	9325	9325	6030	6030	7138	7138	180	183	202	203	204	205	20100	20200	20300	20500	20100	20300	20200	20500	600000	620101	620151	620201	620251	620301	620351	620501	620551	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	651101	651151	651201	651251	651301	651351	651401	651451	651501	651551	651601	651651	651701	651751	651801	651851	651901	651951	652001	652051	6000	8002	7000	7000	8000	8000	8001	8001	8002	8002	10000	10000	7116	7117	7126	7127	7136	7137	7146	7147	7156	7157	7166	7167	7176	7177	7186	7187	7196	7197	7206	7207	7116	7117	7126	7127	7136	7137	7146	7147	7156	7157	7166	7167	7176	7177	7186	7187	7196	7197	7206	7207
1212810	2025-01-30 13:45:02	0	0.12873609999999999	-1.2589140000000001	0	1	1	1	1	0.36982399999999999	0	0.068766110000000005	0.33781699999999998	0	0	0	0.013557080000000001	0.012446550000000001	1.6000000000000001	-0.047019680000000001	40.109949999999998	0.28211589999999998	0.79933449999999995	0.40690609999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2589140000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.77640699999999996	0.77640699999999996	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212811	2025-01-30 13:45:32	0	0.12837519999999999	-1.2594179999999999	0	1	1	1	1	0.39291979999999999	0	0.068433460000000002	0.33616770000000001	0	0	0	0.01197515	0.012195309999999999	1.6000000000000001	-0.048828129999999997	40.060760000000002	0.28211589999999998	0.1229745	0.40148159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2594179999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.79752100000000004	0.79752100000000004	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212812	2025-01-30 13:46:02	0	0.12958749999999999	-1.2593799999999999	0	1	1	1	1	0.42115399999999997	0	0.069764259999999995	0.3371749	0	0	0	0.014103070000000001	0.012791429999999999	1.6000000000000001	-0.048828129999999997	40.011569999999999	0.27849960000000001	0.27126739999999999	0.40148159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2593799999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.82809299999999997	0.82809299999999997	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212813	2025-01-30 13:46:32	0	0.12926470000000001	-1.2580370000000001	0	1	1	1	1	0.38469199999999998	0	0.066363859999999997	0.33721820000000002	0	0	0	0.016884659999999999	0.016471510000000002	1.6000000000000001	-0.043402780000000002	40.011569999999999	0.2748833	0.14105899999999999	0.3960571	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2580370000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.78827400000000003	0.78827400000000003	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212814	2025-01-30 13:47:02	0	0.12962370000000001	-1.2595160000000001	0	1	1	1	1	0.44261139999999999	0	0.067373279999999994	0.33791270000000001	0	0	0	0.016782229999999999	0.017404320000000001	1.6000000000000001	-0.052445020000000002	39.986980000000003	0.27849960000000001	0.14105899999999999	0.3852081	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2595160000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.84789700000000001	0.84789700000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212815	2025-01-30 13:47:32	0	0.12954850000000001	-1.2604569999999999	0	1	1	1	1	0.40913240000000001	0	0.067135600000000004	0.33867320000000001	0	0	0	0.01697212	0.015764489999999999	1.6000000000000001	-0.050636569999999999	39.93779	0.2748833	1.869936	0.3743515	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2604569999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.81494100000000003	0.81494100000000003	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212816	2025-01-30 13:48:03	0	0.12966659999999999	-1.2582329999999999	0	1	1	1	1	0.45145659999999999	0	0.06586438	0.33886880000000003	0	0	0	0.012146819999999999	0.01170274	1.6000000000000001	-0.048828129999999997	39.888599999999997	0.2748833	0.13744210000000001	0.3960571	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2582329999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.85619000000000001	0.85619000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212817	2025-01-30 13:48:33	0	0.12997619999999999	-1.2551289999999999	0	1	1	1	1	0.53048059999999997	0	0.065548289999999995	0.33847080000000002	0	0	0	0.0121463	0.012681029999999999	1.6000000000000001	-0.048828129999999997	39.839410000000001	0.2748833	0.52806710000000001	0.3852081	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2551289999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.9345	0.9345	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212818	2025-01-30 13:49:03	0	0.12966059999999999	-1.256375	0	1	1	1	1	0.54926909999999995	0	0.067000989999999996	0.33841339999999998	0	0	0	0.01411429	0.01409358	1.6000000000000001	-0.045211229999999998	39.839410000000001	0.26765060000000002	0.1229745	0.379776	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.256375	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.95468299999999995	0.95468299999999995	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212819	2025-01-30 13:49:33	0	0.12964010000000001	-1.2567969999999999	0	1	1	1	1	0.46156730000000001	0	0.065002409999999997	0.33839000000000002	0	0	0	0.016905980000000001	0.01680019	1.6000000000000001	-0.045211229999999998	39.790219999999998	0.2748833	0.18446180000000001	0.3906326	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2567969999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.86495999999999995	0.86495999999999995	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212820	2025-01-30 13:50:03	0	0.13057930000000001	-1.2541469999999999	0	1	1	1	1	0.48456969999999999	0	0.064786789999999997	0.33971709999999999	0	0	0	0.014267159999999999	0.01411745	1.6000000000000001	-0.043402780000000002	39.741030000000002	0.28573229999999999	0.1157407	0.40690609999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.253943	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.88907400000000003	0.88907400000000003	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212821	2025-01-30 13:50:33	0	0.1299486	-1.25641	0	1	1	1	1	0.42690889999999998	0	0.068493139999999994	0.33920139999999999	0	0	0	0.01750817	0.016526450000000002	1.6000000000000001	-0.041594329999999999	39.691839999999999	0.26765060000000002	0.1157407	0.379776	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.25641	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.83460299999999998	0.83460299999999998	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212822	2025-01-30 13:51:03	0	0.12965699999999999	-1.2617719999999999	0	1	1	1	1	0.44104989999999999	0	0.067539210000000002	0.33887129999999999	0	0	0	0.023858310000000001	0.02323151	1.6000000000000001	-0.052445020000000002	39.642650000000003	0.26765060000000002	1.1357060000000001	0.3960571	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2617719999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.84745999999999999	0.84745999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212823	2025-01-30 13:51:33	0	0.1302297	-1.2618339999999999	0	1	1	1	1	0.4376524	0	0.067020179999999999	0.3391673	0	0	0	0.02767619	0.02633491	1.6000000000000001	-0.050636569999999999	39.618049999999997	0.2748833	0.14105899999999999	0.3852081	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2618339999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.84384000000000003	0.84384000000000003	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212824	2025-01-30 13:52:03	0	0.12980249999999999	-1.25651	0	1	1	1	1	0.41300300000000001	0	0.066273529999999997	0.3379836	0	0	0	0.022595770000000001	0.021307690000000001	1.6000000000000001	-0.045211229999999998	39.544269999999997	0.27849960000000001	0.27488430000000003	0.3906326	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.25651	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.81725999999999999	0.81725999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212825	2025-01-30 13:52:33	0	0.12945880000000001	-1.259233	0	1	1	1	1	0.3859592	0	0.068474339999999995	0.3382135	0	0	0	0.02233272	0.021381150000000002	1.6000000000000001	-0.045211229999999998	39.421300000000002	0.27849960000000001	0.14105899999999999	0.3960571	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.259233	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.79264699999999999	0.79264699999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212826	2025-01-30 13:53:03	0	0.1287923	-1.2557640000000001	0	1	1	1	1	0.47097670000000003	0	0.068214609999999995	0.33713549999999998	0	0	0	0.017282659999999998	0.017181539999999999	1.6000000000000001	-0.052445020000000002	39.372100000000003	0.27126689999999998	0.1229745	0.379776	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2557640000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.87632699999999997	0.87632699999999997	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212827	2025-01-30 13:53:33	0	0.1292924	-1.2572380000000001	0	1	1	1	1	0.47838560000000002	0	0.06766519	0.33850659999999999	0	0	0	0.020256529999999998	0.019936180000000001	1.6000000000000001	-0.047019680000000001	39.34751	0.2748833	2.1195020000000002	0.40690609999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2572380000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.88455700000000004	0.88455700000000004	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212828	2025-01-30 13:54:03	0	0.12945680000000001	-1.263444	0	1	1	1	1	0.54515000000000002	0	0.067073019999999997	0.33872740000000001	0	0	0	0.020682499999999999	0.021197190000000001	1.6000000000000001	-0.048828129999999997	39.298319999999997	0.26765060000000002	0.11935759999999999	0.379776	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.263444	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.95094999999999996	0.95094999999999996	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212829	2025-01-30 13:54:33	0	0.12890099999999999	-1.2661910000000001	0	1	1	1	1	0.54190970000000005	0	0.065373529999999999	0.33865089999999998	0	0	0	0.021552410000000001	0.021482959999999999	1.6000000000000001	-0.050636569999999999	39.249130000000001	0.27849960000000001	0.63657410000000003	0.40148159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2661910000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.94593400000000005	0.94593400000000005	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212830	2025-01-30 13:55:03	0	0.12877649999999999	-1.264357	0	1	1	1	1	0.46854590000000002	0	0.069008399999999998	0.33769880000000002	0	0	0	0.019659960000000001	0.019041470000000001	1.6000000000000001	-0.041594329999999999	39.224539999999998	0.28573229999999999	0.1121238	0.40148159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.264357	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.87525299999999995	0.87525299999999995	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212831	2025-01-30 13:55:33	0	0.12910260000000001	-1.258786	0	1	1	1	1	0.36180040000000002	0	0.068689260000000002	0.33829510000000002	0	0	0	0.0229871	0.02416196	1.6000000000000001	-0.041594329999999999	39.150750000000002	0.27126689999999998	0.24956600000000001	0.3743515	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.258786	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.76878500000000005	0.76878500000000005	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212832	2025-01-30 13:56:03	0	0.12909780000000001	-1.2599149999999999	0	1	1	1	1	0.32380710000000001	0	0.066440310000000002	0.33799479999999998	0	0	0	0.028472460000000002	0.02871636	1.6000000000000001	-0.043402780000000002	39.076970000000003	0.26765060000000002	0.14105899999999999	0.3743515	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2599149999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.72824199999999994	0.72824199999999994	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212833	2025-01-30 13:56:33	0	0.1293068	-1.2572779999999999	0	1	1	1	1	0.36880750000000001	0	0.066274819999999998	0.33785389999999998	0	0	0	0.028054900000000001	0.026529899999999999	1.6000000000000001	-0.039785880000000003	39.052370000000003	0.2748833	0.11935759999999999	0.3852081	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2572779999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.77293599999999996	0.77293599999999996	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1212834	2025-01-30 13:57:03	0	0.1287391	-1.2551140000000001	0	1	1	1	1	0.36559849999999999	0	0.066271220000000006	0.33775840000000001	0	0	0	0.025279050000000001	0.025659089999999999	1.6000000000000001	-0.043402780000000002	38.978589999999997	0.28211589999999998	1.4431419999999999	0.3960571	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	4.4699999999999998	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2551140000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	0.76962799999999998	0.76962799999999998	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
